Match_Key,PSR_ID,CAMT_ID,Reference,Invoice,Counterparty,Internal_Amount,Bank_Amount,Variance,Currency,Value_Date,Booking_Date,Reconciliation_Status,Reason_Code,Match_Type,Match_Confidence,Aging_Days,Aging_Bucket,Rule_Applied,Exception_Flag
NTRY-9238,TX-2026-9238,TX-2026-9238,PMT-REF-29238,INV-2026-17238,Party_9238,10238,10278.0,-40,EUR,2026-06-07,2026-06-07,Partially Matched (Manual Review),AMOUNT_MISMATCH,PARTIAL,60,1,0-2 Days,RULE_AMT_REF,Y
NTRY-9239,TX-2026-9239,TX-2026-9239,PMT-REF-29239,INV-2026-17239,Party_9239,10239,10247.0,-8,EUR,2026-06-07,2026-06-07,Partially Matched (Manual Review),AMOUNT_MISMATCH,PARTIAL,78,9,6+ Days,RULE_AMT_REF,Y
NTRY-9240,TX-2026-9240,TX-2026-9240,PMT-REF-29240,INV-2026-17240,Party_9240,10240,10260.0,-20,EUR,2026-06-07,2026-06-07,Partially Matched (Manual Review),AMOUNT_MISMATCH,PARTIAL,82,3,3-5 Days,RULE_AMT_REF,Y
NTRY-9241,TX-2026-9241,TX-2026-9241,PMT-REF-29241,INV-2026-17241,Party_9241,10241,10241.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,93,6,6+ Days,RULE_ID_MATCH,N
NTRY-9242,TX-2026-9242,TX-2026-9242,PMT-REF-29242,INV-2026-17242,Party_9242,10242,10242.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,100,0,0-2 Days,RULE_ID_MATCH,N
NTRY-9243,TX-2026-9243,TX-2026-9243,PMT-REF-29243,INV-2026-17243,Party_9243,10243,10243.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,98,6,6+ Days,RULE_ID_MATCH,N
NTRY-9244,TX-2026-9244,TX-2026-9244,PMT-REF-29244,INV-2026-17244,Party_9244,10244,10244.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,100,10,6+ Days,RULE_ID_MATCH,N
NTRY-9245,TX-2026-9245,TX-2026-9245,PMT-REF-29245,INV-2026-17245,Party_9245,10245,10245.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,100,10,6+ Days,RULE_ID_MATCH,N
NTRY-9246,TX-2026-9246,TX-2026-9246,PMT-REF-29246,INV-2026-17246,Party_9246,10246,10246.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,96,6,6+ Days,RULE_ID_MATCH,N
NTRY-9247,TX-2026-9247,TX-2026-9247,PMT-REF-29247,INV-2026-17247,Party_9247,10247,10275.0,-28,EUR,2026-06-07,2026-06-07,Partially Matched (Manual Review),AMOUNT_MISMATCH,PARTIAL,62,6,6+ Days,RULE_AMT_REF,Y
NTRY-9248,TX-2026-9248,TX-2026-9248,PMT-REF-29248,INV-2026-17248,Party_9248,10248,10248.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,96,3,3-5 Days,RULE_ID_MATCH,N
NTRY-9249,TX-2026-9249,TX-2026-9249,PMT-REF-29249,INV-2026-17249,Party_9249,10249,10297.0,-48,EUR,2026-06-07,2026-06-07,Partially Matched (Manual Review),AMOUNT_MISMATCH,PARTIAL,71,2,0-2 Days,RULE_AMT_REF,Y
NTRY-9250,TX-2026-9250,TX-2026-9250,PMT-REF-29250,INV-2026-17250,Party_9250,10250,10250.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,91,5,3-5 Days,RULE_ID_MATCH,N
NTRY-9251,TX-2026-9251,TX-2026-9251,PMT-REF-29251,INV-2026-17251,Party_9251,10251,10251.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,96,5,3-5 Days,RULE_ID_MATCH,N
NTRY-9252,TX-2026-9252,TX-2026-9252,PMT-REF-29252,INV-2026-17252,Party_9252,10252,10252.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,100,7,6+ Days,RULE_ID_MATCH,N
NTRY-9253,TX-2026-9253,TX-2026-9253,PMT-REF-29253,INV-2026-17253,Party_9253,10253,10253.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,100,10,6+ Days,RULE_ID_MATCH,N
NTRY-9254,TX-2026-9254,TX-2026-9254,PMT-REF-29254,INV-2026-17254,Party_9254,10254,10287.0,-33,EUR,2026-06-07,2026-06-07,Partially Matched (Manual Review),AMOUNT_MISMATCH,PARTIAL,71,6,6+ Days,RULE_AMT_REF,Y
NTRY-9255,TX-2026-9255,TX-2026-9255,PMT-REF-29255,INV-2026-17255,Party_9255,10255,10255.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,96,2,0-2 Days,RULE_ID_MATCH,N
NTRY-9256,TX-2026-9256,,PMT-REF-29256,INV-2026-17256,Party_9256,10256,,10256,EUR,2026-06-07,2026-06-07,Uncleared / In-Transit Payment,MISSING_IN_BANK,NO_MATCH,3,2,0-2 Days,RULE_AMT_REF,Y
NTRY-9257,TX-2026-9257,,PMT-REF-29257,INV-2026-17257,Party_9257,10257,,10257,EUR,2026-06-07,2026-06-07,Uncleared / In-Transit Payment,MISSING_IN_BANK,NO_MATCH,12,10,6+ Days,RULE_AMT_REF,Y
NTRY-9258,TX-2026-9258,TX-2026-9258,PMT-REF-29258,INV-2026-17258,Party_9258,10258,10281.0,-23,EUR,2026-06-07,2026-06-07,Partially Matched (Manual Review),AMOUNT_MISMATCH,PARTIAL,61,9,6+ Days,RULE_AMT_REF,Y
NTRY-9259,TX-2026-9259,TX-2026-9259,PMT-REF-29259,INV-2026-17259,Party_9259,10259,10259.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,93,3,3-5 Days,RULE_ID_MATCH,N
NTRY-9260,TX-2026-9260,TX-2026-9260,PMT-REF-29260,INV-2026-17260,Party_9260,10260,10260.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,95,3,3-5 Days,RULE_ID_MATCH,N
NTRY-9261,TX-2026-9261,TX-2026-9261,PMT-REF-29261,INV-2026-17261,Party_9261,10261,10261.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,93,7,6+ Days,RULE_ID_MATCH,N
NTRY-9262,TX-2026-9262,TX-2026-9262,PMT-REF-29262,INV-2026-17262,Party_9262,10262,10262.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,98,2,0-2 Days,RULE_ID_MATCH,N
NTRY-9263,TX-2026-9263,TX-2026-9263,PMT-REF-29263,INV-2026-17263,Party_9263,10263,10263.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,97,3,3-5 Days,RULE_ID_MATCH,N
NTRY-9264,TX-2026-9264,TX-2026-9264,PMT-REF-29264,INV-2026-17264,Party_9264,10264,10264.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,99,6,6+ Days,RULE_ID_MATCH,N
NTRY-9265,TX-2026-9265,TX-2026-9265,PMT-REF-29265,INV-2026-17265,Party_9265,10265,10298.0,-33,EUR,2026-06-07,2026-06-07,Partially Matched (Manual Review),AMOUNT_MISMATCH,PARTIAL,73,1,0-2 Days,RULE_AMT_REF,Y
NTRY-9266,TX-2026-9266,TX-2026-9266,PMT-REF-29266,INV-2026-17266,Party_9266,10266,10266.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,91,5,3-5 Days,RULE_ID_MATCH,N
NTRY-9267,TX-2026-9267,TX-2026-9267,PMT-REF-29267,INV-2026-17267,Party_9267,10267,10267.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,92,1,0-2 Days,RULE_ID_MATCH,N
NTRY-9268,TX-2026-9268,TX-2026-9268,PMT-REF-29268,INV-2026-17268,Party_9268,10268,10268.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,97,2,0-2 Days,RULE_ID_MATCH,N
NTRY-9269,TX-2026-9269,TX-2026-9269,PMT-REF-29269,INV-2026-17269,Party_9269,10269,10272.0,-3,EUR,2026-06-07,2026-06-07,Partially Matched (Manual Review),AMOUNT_MISMATCH,PARTIAL,79,6,6+ Days,RULE_AMT_REF,Y
NTRY-9270,TX-2026-9270,TX-2026-9270,PMT-REF-29270,INV-2026-17270,Party_9270,10270,10270.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,92,5,3-5 Days,RULE_ID_MATCH,N
NTRY-9271,TX-2026-9271,TX-2026-9271,PMT-REF-29271,INV-2026-17271,Party_9271,10271,10271.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,98,9,6+ Days,RULE_ID_MATCH,N
NTRY-9272,TX-2026-9272,,PMT-REF-29272,INV-2026-17272,Party_9272,10272,,10272,EUR,2026-06-07,2026-06-07,Uncleared / In-Transit Payment,MISSING_IN_BANK,NO_MATCH,29,4,3-5 Days,RULE_AMT_REF,Y
NTRY-9273,TX-2026-9273,TX-2026-9273,PMT-REF-29273,INV-2026-17273,Party_9273,10273,10273.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,96,3,3-5 Days,RULE_ID_MATCH,N
NTRY-9274,TX-2026-9274,TX-2026-9274,PMT-REF-29274,INV-2026-17274,Party_9274,10274,10274.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,93,8,6+ Days,RULE_ID_MATCH,N
NTRY-9275,TX-2026-9275,TX-2026-9275,PMT-REF-29275,INV-2026-17275,Party_9275,10275,10275.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,90,6,6+ Days,RULE_ID_MATCH,N
NTRY-9276,TX-2026-9276,TX-2026-9276,PMT-REF-29276,INV-2026-17276,Party_9276,10276,10276.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,99,9,6+ Days,RULE_ID_MATCH,N
NTRY-9277,TX-2026-9277,TX-2026-9277,PMT-REF-29277,INV-2026-17277,Party_9277,10277,10290.0,-13,EUR,2026-06-07,2026-06-07,Partially Matched (Manual Review),AMOUNT_MISMATCH,PARTIAL,71,5,3-5 Days,RULE_AMT_REF,Y
NTRY-9278,TX-2026-9278,TX-2026-9278,PMT-REF-29278,INV-2026-17278,Party_9278,10278,10284.0,-6,EUR,2026-06-07,2026-06-07,Partially Matched (Manual Review),AMOUNT_MISMATCH,PARTIAL,71,8,6+ Days,RULE_AMT_REF,Y
NTRY-9279,TX-2026-9279,TX-2026-9279,PMT-REF-29279,INV-2026-17279,Party_9279,10279,10308.0,-29,EUR,2026-06-07,2026-06-07,Partially Matched (Manual Review),AMOUNT_MISMATCH,PARTIAL,78,0,0-2 Days,RULE_AMT_REF,Y
NTRY-9280,TX-2026-9280,TX-2026-9280,PMT-REF-29280,INV-2026-17280,Party_9280,10280,10280.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,96,2,0-2 Days,RULE_ID_MATCH,N
NTRY-9281,TX-2026-9281,TX-2026-9281,PMT-REF-29281,INV-2026-17281,Party_9281,10281,10281.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,98,10,6+ Days,RULE_ID_MATCH,N
NTRY-9282,TX-2026-9282,TX-2026-9282,PMT-REF-29282,INV-2026-17282,Party_9282,10282,10297.0,-15,EUR,2026-06-07,2026-06-07,Partially Matched (Manual Review),AMOUNT_MISMATCH,PARTIAL,82,4,3-5 Days,RULE_AMT_REF,Y
NTRY-9283,TX-2026-9283,TX-2026-9283,PMT-REF-29283,INV-2026-17283,Party_9283,10283,10283.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,96,10,6+ Days,RULE_ID_MATCH,N
NTRY-9284,TX-2026-9284,TX-2026-9284,PMT-REF-29284,INV-2026-17284,Party_9284,10284,10284.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,100,10,6+ Days,RULE_ID_MATCH,N
NTRY-9285,TX-2026-9285,TX-2026-9285,PMT-REF-29285,INV-2026-17285,Party_9285,10285,10285.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,96,3,3-5 Days,RULE_ID_MATCH,N
NTRY-9286,TX-2026-9286,TX-2026-9286,PMT-REF-29286,INV-2026-17286,Party_9286,10286,10286.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,92,0,0-2 Days,RULE_ID_MATCH,N
NTRY-9287,TX-2026-9287,TX-2026-9287,PMT-REF-29287,INV-2026-17287,Party_9287,10287,10287.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,96,6,6+ Days,RULE_ID_MATCH,N
NTRY-9288,TX-2026-9288,TX-2026-9288,PMT-REF-29288,INV-2026-17288,Party_9288,10288,10288.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,95,10,6+ Days,RULE_ID_MATCH,N
NTRY-9289,TX-2026-9289,TX-2026-9289,PMT-REF-29289,INV-2026-17289,Party_9289,10289,10289.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,94,10,6+ Days,RULE_ID_MATCH,N
NTRY-9290,TX-2026-9290,,PMT-REF-29290,INV-2026-17290,Party_9290,10290,,10290,EUR,2026-06-07,2026-06-07,Uncleared / In-Transit Payment,MISSING_IN_BANK,NO_MATCH,9,2,0-2 Days,RULE_AMT_REF,Y
NTRY-9291,TX-2026-9291,TX-2026-9291,PMT-REF-29291,INV-2026-17291,Party_9291,10291,10292.0,-1,EUR,2026-06-07,2026-06-07,Partially Matched (Manual Review),AMOUNT_MISMATCH,PARTIAL,69,5,3-5 Days,RULE_AMT_REF,Y
NTRY-9292,TX-2026-9292,,PMT-REF-29292,INV-2026-17292,Party_9292,10292,,10292,EUR,2026-06-07,2026-06-07,Uncleared / In-Transit Payment,MISSING_IN_BANK,NO_MATCH,28,8,6+ Days,RULE_AMT_REF,Y
NTRY-9293,TX-2026-9293,TX-2026-9293,PMT-REF-29293,INV-2026-17293,Party_9293,10293,10311.0,-18,EUR,2026-06-07,2026-06-07,Partially Matched (Manual Review),AMOUNT_MISMATCH,PARTIAL,80,4,3-5 Days,RULE_AMT_REF,Y
NTRY-9294,TX-2026-9294,TX-2026-9294,PMT-REF-29294,INV-2026-17294,Party_9294,10294,10294.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,94,10,6+ Days,RULE_ID_MATCH,N
NTRY-9295,TX-2026-9295,TX-2026-9295,PMT-REF-29295,INV-2026-17295,Party_9295,10295,10295.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,90,7,6+ Days,RULE_ID_MATCH,N
NTRY-9296,TX-2026-9296,TX-2026-9296,PMT-REF-29296,INV-2026-17296,Party_9296,10296,10296.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,91,7,6+ Days,RULE_ID_MATCH,N
NTRY-9297,TX-2026-9297,TX-2026-9297,PMT-REF-29297,INV-2026-17297,Party_9297,10297,10340.0,-43,EUR,2026-06-07,2026-06-07,Partially Matched (Manual Review),AMOUNT_MISMATCH,PARTIAL,83,5,3-5 Days,RULE_AMT_REF,Y
NTRY-9298,TX-2026-9298,TX-2026-9298,PMT-REF-29298,INV-2026-17298,Party_9298,10298,10298.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,94,7,6+ Days,RULE_ID_MATCH,N
NTRY-9299,TX-2026-9299,TX-2026-9299,PMT-REF-29299,INV-2026-17299,Party_9299,10299,10299.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,90,3,3-5 Days,RULE_ID_MATCH,N
NTRY-9300,TX-2026-9300,TX-2026-9300,PMT-REF-29300,INV-2026-17300,Party_9300,10300,10300.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,92,3,3-5 Days,RULE_ID_MATCH,N
NTRY-9301,TX-2026-9301,TX-2026-9301,PMT-REF-29301,INV-2026-17301,Party_9301,10301,10301.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,91,8,6+ Days,RULE_ID_MATCH,N
NTRY-9302,TX-2026-9302,TX-2026-9302,PMT-REF-29302,INV-2026-17302,Party_9302,10302,10302.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,100,0,0-2 Days,RULE_ID_MATCH,N
NTRY-9303,TX-2026-9303,,PMT-REF-29303,INV-2026-17303,Party_9303,10303,,10303,EUR,2026-06-07,2026-06-07,Uncleared / In-Transit Payment,MISSING_IN_BANK,NO_MATCH,7,0,0-2 Days,RULE_AMT_REF,Y
NTRY-9304,TX-2026-9304,TX-2026-9304,PMT-REF-29304,INV-2026-17304,Party_9304,10304,10304.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,97,2,0-2 Days,RULE_ID_MATCH,N
NTRY-9305,TX-2026-9305,TX-2026-9305,PMT-REF-29305,INV-2026-17305,Party_9305,10305,10305.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,98,2,0-2 Days,RULE_ID_MATCH,N
NTRY-9306,TX-2026-9306,TX-2026-9306,PMT-REF-29306,INV-2026-17306,Party_9306,10306,10306.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,97,7,6+ Days,RULE_ID_MATCH,N
NTRY-9307,TX-2026-9307,,PMT-REF-29307,INV-2026-17307,Party_9307,10307,,10307,EUR,2026-06-07,2026-06-07,Uncleared / In-Transit Payment,MISSING_IN_BANK,NO_MATCH,20,6,6+ Days,RULE_AMT_REF,Y
NTRY-9308,TX-2026-9308,TX-2026-9308,PMT-REF-29308,INV-2026-17308,Party_9308,10308,10325.0,-17,EUR,2026-06-07,2026-06-07,Partially Matched (Manual Review),AMOUNT_MISMATCH,PARTIAL,74,0,0-2 Days,RULE_AMT_REF,Y
NTRY-9309,TX-2026-9309,TX-2026-9309,PMT-REF-29309,INV-2026-17309,Party_9309,10309,10317.0,-8,EUR,2026-06-07,2026-06-07,Partially Matched (Manual Review),AMOUNT_MISMATCH,PARTIAL,82,0,0-2 Days,RULE_AMT_REF,Y
NTRY-9310,TX-2026-9310,TX-2026-9310,PMT-REF-29310,INV-2026-17310,Party_9310,10310,10310.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,92,4,3-5 Days,RULE_ID_MATCH,N
NTRY-9311,TX-2026-9311,TX-2026-9311,PMT-REF-29311,INV-2026-17311,Party_9311,10311,10315.0,-4,EUR,2026-06-07,2026-06-07,Partially Matched (Manual Review),AMOUNT_MISMATCH,PARTIAL,64,2,0-2 Days,RULE_AMT_REF,Y
NTRY-9312,TX-2026-9312,TX-2026-9312,PMT-REF-29312,INV-2026-17312,Party_9312,10312,10335.0,-23,EUR,2026-06-07,2026-06-07,Partially Matched (Manual Review),AMOUNT_MISMATCH,PARTIAL,61,3,3-5 Days,RULE_AMT_REF,Y
NTRY-9313,TX-2026-9313,TX-2026-9313,PMT-REF-29313,INV-2026-17313,Party_9313,10313,10313.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,96,5,3-5 Days,RULE_ID_MATCH,N
NTRY-9314,TX-2026-9314,TX-2026-9314,PMT-REF-29314,INV-2026-17314,Party_9314,10314,10314.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,92,3,3-5 Days,RULE_ID_MATCH,N
NTRY-9315,TX-2026-9315,TX-2026-9315,PMT-REF-29315,INV-2026-17315,Party_9315,10315,10315.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,97,1,0-2 Days,RULE_ID_MATCH,N
NTRY-9316,TX-2026-9316,TX-2026-9316,PMT-REF-29316,INV-2026-17316,Party_9316,10316,10316.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,100,0,0-2 Days,RULE_ID_MATCH,N
NTRY-9317,TX-2026-9317,TX-2026-9317,PMT-REF-29317,INV-2026-17317,Party_9317,10317,10317.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,96,8,6+ Days,RULE_ID_MATCH,N
NTRY-9318,TX-2026-9318,TX-2026-9318,PMT-REF-29318,INV-2026-17318,Party_9318,10318,10318.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,93,0,0-2 Days,RULE_ID_MATCH,N
NTRY-9319,TX-2026-9319,TX-2026-9319,PMT-REF-29319,INV-2026-17319,Party_9319,10319,10319.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,99,1,0-2 Days,RULE_ID_MATCH,N
NTRY-9320,TX-2026-9320,TX-2026-9320,PMT-REF-29320,INV-2026-17320,Party_9320,10320,10320.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,96,9,6+ Days,RULE_ID_MATCH,N
NTRY-9321,TX-2026-9321,TX-2026-9321,PMT-REF-29321,INV-2026-17321,Party_9321,10321,10321.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,92,0,0-2 Days,RULE_ID_MATCH,N
NTRY-9322,TX-2026-9322,TX-2026-9322,PMT-REF-29322,INV-2026-17322,Party_9322,10322,10322.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,91,5,3-5 Days,RULE_ID_MATCH,N
NTRY-9323,TX-2026-9323,TX-2026-9323,PMT-REF-29323,INV-2026-17323,Party_9323,10323,10344.0,-21,EUR,2026-06-07,2026-06-07,Partially Matched (Manual Review),AMOUNT_MISMATCH,PARTIAL,84,2,0-2 Days,RULE_AMT_REF,Y
NTRY-9324,TX-2026-9324,TX-2026-9324,PMT-REF-29324,INV-2026-17324,Party_9324,10324,10324.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,96,1,0-2 Days,RULE_ID_MATCH,N
NTRY-9325,TX-2026-9325,TX-2026-9325,PMT-REF-29325,INV-2026-17325,Party_9325,10325,10325.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,99,5,3-5 Days,RULE_ID_MATCH,N
NTRY-9326,TX-2026-9326,TX-2026-9326,PMT-REF-29326,INV-2026-17326,Party_9326,10326,10326.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,94,0,0-2 Days,RULE_ID_MATCH,N
NTRY-9327,TX-2026-9327,TX-2026-9327,PMT-REF-29327,INV-2026-17327,Party_9327,10327,10327.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,97,6,6+ Days,RULE_ID_MATCH,N
NTRY-9328,TX-2026-9328,TX-2026-9328,PMT-REF-29328,INV-2026-17328,Party_9328,10328,10328.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,99,9,6+ Days,RULE_ID_MATCH,N
NTRY-9329,TX-2026-9329,TX-2026-9329,PMT-REF-29329,INV-2026-17329,Party_9329,10329,10329.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,90,1,0-2 Days,RULE_ID_MATCH,N
NTRY-9330,TX-2026-9330,TX-2026-9330,PMT-REF-29330,INV-2026-17330,Party_9330,10330,10330.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,98,4,3-5 Days,RULE_ID_MATCH,N
NTRY-9331,TX-2026-9331,TX-2026-9331,PMT-REF-29331,INV-2026-17331,Party_9331,10331,10373.0,-42,EUR,2026-06-07,2026-06-07,Partially Matched (Manual Review),AMOUNT_MISMATCH,PARTIAL,81,10,6+ Days,RULE_AMT_REF,Y
NTRY-9332,TX-2026-9332,,PMT-REF-29332,INV-2026-17332,Party_9332,10332,,10332,EUR,2026-06-07,2026-06-07,Uncleared / In-Transit Payment,MISSING_IN_BANK,NO_MATCH,41,2,0-2 Days,RULE_AMT_REF,Y
NTRY-9333,TX-2026-9333,TX-2026-9333,PMT-REF-29333,INV-2026-17333,Party_9333,10333,10333.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,99,8,6+ Days,RULE_ID_MATCH,N
NTRY-9334,TX-2026-9334,TX-2026-9334,PMT-REF-29334,INV-2026-17334,Party_9334,10334,10334.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,99,10,6+ Days,RULE_ID_MATCH,N
NTRY-9335,TX-2026-9335,TX-2026-9335,PMT-REF-29335,INV-2026-17335,Party_9335,10335,10338.0,-3,EUR,2026-06-07,2026-06-07,Partially Matched (Manual Review),AMOUNT_MISMATCH,PARTIAL,71,1,0-2 Days,RULE_AMT_REF,Y
NTRY-9336,TX-2026-9336,,PMT-REF-29336,INV-2026-17336,Party_9336,10336,,10336,EUR,2026-06-07,2026-06-07,Uncleared / In-Transit Payment,MISSING_IN_BANK,NO_MATCH,7,7,6+ Days,RULE_AMT_REF,Y
NTRY-9337,TX-2026-9337,,PMT-REF-29337,INV-2026-17337,Party_9337,10337,,10337,EUR,2026-06-07,2026-06-07,Uncleared / In-Transit Payment,MISSING_IN_BANK,NO_MATCH,34,5,3-5 Days,RULE_AMT_REF,Y
NTRY-9338,TX-2026-9338,TX-2026-9338,PMT-REF-29338,INV-2026-17338,Party_9338,10338,10360.0,-22,EUR,2026-06-07,2026-06-07,Partially Matched (Manual Review),AMOUNT_MISMATCH,PARTIAL,72,9,6+ Days,RULE_AMT_REF,Y
NTRY-9339,TX-2026-9339,TX-2026-9339,PMT-REF-29339,INV-2026-17339,Party_9339,10339,10339.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,91,4,3-5 Days,RULE_ID_MATCH,N
